road_id,hour,day_of_week,is_weekend,road_type,lane_count,weather,visibility_km,accident_reported,traffic_volume,avg_speed,travel_time_min,congestion_level
33,20,6,1,Highway,4,Clear,8.78070036490288,0,500,40.335412401116855,21.632366146406095,Medium
92,23,3,0,Arterial,2,Rain,3.757737495142943,0,538,39.73917545212966,28.9938944930593,Medium
1,17,2,0,Local,2,Clear,5.306968451894202,0,885,41.18474036023791,32.843200457623475,Medium
119,20,6,1,Local,1,Clear,5.524143376320298,0,123,56.5646955864868,12.293934978400399,Low
8,21,5,1,Highway,5,Clear,6.214526934323645,0,534,22.873818555241336,27.656038515807918,Medium
101,9,1,0,Local,1,Clear,8.135617074350254,0,597,63.12426913180886,19.27052780281964,Medium
32,23,1,0,Arterial,2,Clear,9.306650666689185,0,599,60.63657818595901,18.682261364375247,Medium
48,7,1,0,Local,1,Rain,3.2235369629045105,0,1243,5.0,265.39016328891995,High
107,14,5,1,Arterial,3,Clear,8.657420739050163,0,238,57.03074762447358,16.4361609089095,Low
101,20,6,1,Local,2,Clear,5.7298854784031015,0,612,42.60392531162568,24.13953407477947,Medium
4,19,0,0,Local,2,Rain,2.5782128135174553,0,1170,33.72667005708169,48.69858786359033,High
94,22,3,0,Arterial,2,Clear,5.65993372136685,1,409,21.870617651215078,44.591954268899116,Low
70,21,2,0,Local,2,Rain,2.7315260763338536,0,202,64.84554938186163,14.359447657742702,Low
110,3,3,0,Highway,4,Rain,3.079045679773902,0,600,55.59301131403919,27.354164352116356,Medium
118,1,6,1,Highway,4,Clear,9.533615284534257,0,686,21.07501014626012,39.83096621686184,Medium
19,23,1,0,Arterial,3,Rain,2.3722445052805234,1,686,5.0,166.01227743182105,Medium
32,5,3,0,Local,2,Clear,9.003250986301833,0,470,30.961200872691144,26.149801410550133,Low
9,2,0,0,Arterial,3,Clear,7.540483806785374,0,615,33.613606184376124,26.71228022122175,Medium
12,6,4,0,Arterial,2,Rain,3.982670727729907,0,676,30.349921798039034,36.76380211552851,Medium
11,9,6,1,Arterial,3,Rain,3.6502761511223296,0,1119,5.0,239.022294861161,High
46,22,4,0,Highway,4,Clear,8.609823190327786,0,766,50.22773991710013,27.26008474213784,Medium
119,5,2,0,Highway,4,Clear,7.296705553044665,0,527,48.16708249694086,20.920731120587355,Medium
16,15,2,0,Arterial,3,Clear,6.662912232557825,0,223,32.89784866927984,16.517623268651842,Low
1,1,3,0,Local,1,Rain,4.102772299828736,0,663,40.61385460005086,24.198929320445636,Medium
63,23,2,0,Highway,5,Fog,0.7408134865884508,0,529,41.622888972984335,31.6157194010048,Medium
109,16,6,1,Arterial,2,Clear,5.846618464496655,0,194,70.273846717575,15.761632352011123,Low
119,12,5,1,Highway,4,Clear,7.5750791465523495,0,156,37.46372615706012,15.896797184038881,Low
117,0,0,0,Highway,4,Rain,2.271208512737907,0,110,48.25454945233125,17.855069670524003,Low
21,5,1,0,Highway,5,Clear,8.720390526320813,1,685,40.09903310216309,42.26133817945114,Medium
30,4,1,0,Arterial,2,Clear,5.416717790582465,0,648,30.197347934641165,31.46319881318525,Medium
13,12,3,0,Highway,4,Clear,5.053430694893141,0,755,26.489196404109954,36.682025633311675,Medium
34,22,1,0,Highway,4,Clear,8.530042479222901,0,680,30.155235326696406,30.27687428673991,Medium
4,17,3,0,Local,2,Fog,1.630388360057334,0,1326,31.637631633880304,59.5574009223568,High
28,11,2,0,Local,1,Fog,1.1819082930197617,1,363,33.20553356613612,39.84100134633208,Low
102,6,2,0,Highway,4,Clear,9.910137060280917,0,390,23.92482475847437,26.662835664787185,Low
95,14,5,1,Arterial,3,Fog,1.0316223854857727,0,240,30.9118648964552,25.078839115778177,Low
59,2,5,1,Highway,4,Clear,7.892565305801893,0,360,29.13948122280524,18.170162261538273,Low
119,15,0,0,Local,2,Rain,3.508526170568776,0,375,20.18005215733026,30.47031309172174,Low
27,0,1,0,Arterial,3,Clear,5.775117282235427,0,525,60.29674673125186,20.167238355839554,Medium
69,15,6,1,Local,2,Rain,2.195836273273609,1,665,34.89484664651337,50.96549504158484,Medium
25,23,5,1,Highway,4,Clear,9.981835395236391,0,307,44.54423912219833,19.277283180106448,Low
3,11,0,0,Arterial,2,Clear,8.242227548693851,0,472,69.06407479402543,14.501848183806569,Low
97,18,4,0,Arterial,2,Fog,1.95699923427635,0,839,22.107448338103595,55.66464322371196,Medium
68,7,5,1,Highway,4,Clear,8.522292628676968,0,1052,44.76751672413355,34.13246901528765,High
25,22,0,0,Highway,4,Fog,1.396895083483373,0,234,33.27051737057066,27.442091997009637,Low
20,11,3,0,Arterial,2,Clear,7.192704142211061,0,560,34.79884147042601,27.55937550038007,Medium
34,14,3,0,Arterial,3,Clear,7.703381186104438,0,121,56.95704002564065,9.612613572209659,Low
26,1,0,0,Highway,5,Rain,4.907242972906071,0,546,52.555919389740225,25.50187930094989,Medium
5,16,2,0,Arterial,3,Clear,7.23423958191057,0,229,55.08461103123615,13.793068297143352,Low
99,6,4,0,Highway,4,Clear,7.1805165299808404,0,459,49.32176179707766,20.03744784192948,Low
61,12,0,0,Highway,5,Clear,6.440702111566756,0,704,41.14061489034768,27.688796468626283,Medium
92,0,5,1,Arterial,3,Clear,8.933524097436152,0,737,62.68670740031582,23.817513517037007,Medium
93,5,2,0,Highway,4,Clear,7.048360021881736,0,233,66.07337246499046,16.373889916611777,Low
9,12,0,0,Arterial,2,Clear,7.758576394834038,0,740,35.539789479039115,27.201591264950736,Medium
116,10,1,0,Highway,5,Clear,5.780452615929778,0,310,65.01130173996992,17.43685529555664,Low
102,9,5,1,Arterial,3,Clear,7.374834500903066,0,924,16.944265021013752,67.22262388819735,High
50,15,5,1,Arterial,2,Fog,1.7919852937847565,0,588,30.01059625708333,35.19357114979041,Medium
6,23,3,0,Local,2,Clear,7.222628195534622,0,455,26.48879710281024,30.452541956973864,Low
83,22,1,0,Highway,5,Clear,7.788706919236009,0,791,64.03778407508423,22.22704914699764,Medium
60,19,1,0,Arterial,2,Clear,8.508532920582786,0,696,18.432072131850575,47.56519646704974,Medium
44,16,5,1,Highway,5,Clear,6.9448778730851455,0,587,63.66706078291174,18.853752262198835,Medium
11,16,4,0,Arterial,2,Clear,6.7664127628736015,1,407,48.450033331305306,34.42351022675526,Low
66,3,6,1,Arterial,2,Clear,5.42870979035631,0,620,32.241518568042174,27.6060761218705,Medium
47,4,2,0,Highway,5,Rain,3.830484643290177,0,646,54.55685349672807,26.242632278912314,Medium
108,22,3,0,Arterial,3,Rain,3.959380248056477,0,784,29.349775480086727,41.440328946317806,Medium
108,13,1,0,Highway,4,Clear,7.906262307528016,0,660,63.70326821241504,22.179193079154054,Medium
73,19,3,0,Highway,4,Clear,6.417626725459927,0,1029,33.70185685539943,38.59145809620031,High
85,9,5,1,Highway,5,Clear,6.311684381492636,0,940,34.720229033551306,37.8832395244888,High
88,13,2,0,Arterial,2,Clear,5.797438066030552,0,477,58.129964571536995,17.240970175611473,Low
98,0,0,0,Local,2,Rain,3.91279686128115,0,107,29.53567665807369,17.084404837669176,Low
86,10,1,0,Highway,5,Rain,4.735827123180997,0,242,60.3677586577257,20.851366719883796,Low
3,22,2,0,Arterial,2,Clear,5.80260160625932,0,469,63.038739632584374,14.997345063070416,Low
76,17,6,1,Highway,5,Rain,3.077558422126325,0,1184,5.0,255.03938551435752,High
92,15,3,0,Highway,5,Rain,4.492019929161375,0,186,17.74820165901832,23.990077827748912,Low
30,17,5,1,Local,1,Clear,5.367407777925103,0,1380,37.92770858444475,46.014813747183595,High
90,7,2,0,Arterial,3,Clear,9.464778918355044,0,643,34.72564755155278,28.416171830558852,Medium
112,9,0,0,Highway,4,Rain,3.0526614107631804,1,655,5.0,160.06959360858096,Medium
21,9,2,0,Highway,4,Clear,9.301394903547376,0,863,57.51090439666122,29.461399565042253,Medium
28,4,5,1,Local,2,Rain,3.79879283947788,0,111,67.49215154010793,17.487089424308316,Low
90,9,3,0,Highway,4,Clear,9.532410142759769,0,1097,23.992633447479417,60.08839576619389,High
62,17,1,0,Highway,4,Clear,9.789359107291613,0,641,26.443824877891082,33.913494098401465,Medium
33,20,6,1,Arterial,3,Clear,9.53357054476223,0,437,64.09482631170206,15.89459294841675,Low
85,23,6,1,Arterial,3,Clear,8.92749815721646,0,157,53.338414697044854,11.584058357790436,Low
35,5,1,0,Arterial,3,Clear,5.451521286300508,1,280,53.6738618437941,29.519960173052535,Low
52,2,4,0,Local,2,Rain,2.350629997888762,0,277,46.3465246576495,20.666086675204763,Low
34,7,3,0,Highway,4,Rain,2.4835831269708812,0,820,31.910738084640478,35.747609201191494,Medium
41,8,6,1,Arterial,2,Fog,1.89929711612259,0,1338,39.630359640394616,52.38605264505826,High
51,4,4,0,Highway,4,Clear,6.738570161585432,0,555,58.97733162813349,18.107820920782366,Medium
47,1,4,0,Arterial,3,Clear,5.25238447278589,0,353,43.30864553389412,17.74532766627084,Low
82,1,5,1,Local,1,Clear,8.140465023075151,0,324,24.053527640070175,25.270307844151205,Low
58,6,5,1,Arterial,3,Clear,7.8165046113464225,0,561,56.38571843348281,21.95712959440002,Medium
75,16,5,1,Arterial,3,Clear,9.808858339538283,0,600,61.26567399351781,24.26217260197455,Medium
57,9,0,0,Local,2,Clear,9.461723176434324,1,735,5.0,173.5380441031626,Medium
23,11,3,0,Highway,4,Clear,7.5297194543100705,0,676,61.24106978860685,19.564178224152997,Medium
48,1,1,0,Arterial,2,Clear,8.04668651526262,0,414,65.04235064029751,12.03253848524248,Low
22,9,3,0,Local,2,Clear,7.065984100775082,0,822,14.438656330880804,68.36609857924749,Medium
17,19,5,1,Arterial,3,Clear,5.662295687039052,0,985,46.72522914484112,28.06851067458366,High
69,0,0,0,Highway,5,Rain,3.0326417352346713,0,557,28.03116009158157,32.11124361167734,Medium
108,3,3,0,Highway,5,Rain,3.734007758797022,0,375,15.043387653426876,36.44327126615431,Low
11,12,3,0,Highway,4,Clear,7.1269606194296395,0,290,40.74104247932382,17.816554683258694,Low
94,11,4,0,Highway,4,Rain,2.4628177902238564,0,159,47.067160734860686,19.673202643501106,Low
15,10,3,0,Arterial,3,Clear,8.326917041773621,0,200,41.31548637025449,10.755253792872008,Low
91,9,4,0,Highway,4,Clear,6.99832452877871,0,1121,46.958626872987494,31.16872972174921,High
35,14,4,0,Highway,5,Clear,6.268479331400434,0,188,50.99169369310394,14.010605759247065,Low
33,4,2,0,Arterial,3,Rain,2.6047595937543506,0,152,18.732529536973722,23.042741613085223,Low
84,16,5,1,Arterial,3,Clear,5.918159171662062,0,641,45.2116509232876,26.873159178065166,Medium
16,4,6,1,Arterial,3,Clear,7.575099372208577,0,189,48.10891301328141,14.529312361877787,Low
34,1,0,0,Arterial,2,Clear,8.978780093117507,0,163,31.477952079835735,17.204558939630815,Low
66,8,4,0,Highway,5,Clear,9.245373865563387,0,857,34.95358401760207,32.49165786389118,Medium
99,5,3,0,Highway,4,Clear,9.093526999598085,0,373,62.41557937572134,16.340671312955156,Low
40,17,4,0,Highway,5,Rain,4.096428779959022,0,783,9.659466004594623,92.13805220170583,Medium
28,13,4,0,Arterial,3,Rain,3.052577225660068,1,685,5.0,169.11145288798832,Medium
47,18,4,0,Highway,4,Fog,1.6271505082494055,0,736,54.61272849422795,31.474316503359677,Medium
39,13,1,0,Arterial,2,Rain,3.285504305788095,0,743,25.86801181851851,42.30619448773115,Medium
70,7,6,1,Highway,4,Clear,6.27952000875383,0,1048,50.54551798788045,27.848794486874805,High
73,16,6,1,Local,2,Clear,5.420193731054089,0,574,43.71930654107385,22.602996751029668,Medium
20,2,1,0,Arterial,3,Clear,9.72766567585758,0,480,31.999662876325935,22.299789544816516,Low
1,9,1,0,Arterial,2,Clear,7.119678266829513,0,499,24.315375689766224,32.9312227295307,Low
72,16,1,0,Local,1,Clear,6.576347024391463,0,384,59.63899877455494,11.33266095193205,Low
119,10,6,1,Arterial,3,Rain,2.6111760817698464,0,522,33.81244361919043,32.24017106495014,Medium
87,7,2,0,Arterial,3,Clear,5.7790895372022675,0,929,60.38917316685678,20.582006954700628,High
63,0,4,0,Local,1,Rain,3.394627311217901,0,506,55.01614075180241,23.760552633586943,Medium
67,12,2,0,Arterial,2,Clear,5.235420831962117,0,288,31.951213188747566,21.761532668540433,Low
4,20,3,0,Local,2,Clear,7.971651876157761,0,776,47.33471839029002,25.537842807958146,Medium
58,3,6,1,Highway,5,Clear,8.873246860994033,0,232,34.525547458737584,15.04356819634265,Low
25,6,5,1,Local,2,Clear,8.005074334794163,0,552,37.20601947964694,25.884525045856652,Medium
47,13,6,1,Highway,5,Clear,9.132893840229794,0,745,31.74527583889276,34.04373878893345,Medium
38,4,0,0,Highway,5,Clear,6.326293520242288,0,341,48.928162043576314,14.415228582765767,Low
15,23,2,0,Arterial,2,Clear,5.385857588058279,0,260,66.51906045470194,14.293738879193112,Low
63,10,1,0,Highway,5,Clear,8.604953084617545,0,497,64.29663956614824,18.734682411388505,Low
21,16,1,0,Highway,4,Rain,2.824195130186948,0,771,38.73347305733314,36.680460764652885,Medium
99,4,3,0,Highway,5,Clear,7.50838268282727,0,647,48.5702185300384,23.203969529781997,Medium
57,19,4,0,Arterial,3,Rain,3.4673763285871155,0,1309,39.969927840342656,48.07168669673195,High
117,2,0,0,Local,2,Clear,7.289595777276332,0,577,23.553614838703254,35.26508880373908,Medium
53,4,2,0,Arterial,3,Clear,5.992638169612298,0,548,38.649506476258935,25.22135133972903,Medium
46,14,4,0,Local,1,Rain,4.404912364376992,1,751,5.0,184.15454988853116,Medium
116,18,4,0,Arterial,3,Rain,4.803499609894692,0,948,7.877142311640043,133.03455616649188,High
14,15,5,1,Highway,5,Rain,4.3888426815895585,0,753,38.485461317815044,36.32135188728655,Medium
100,7,5,1,Highway,5,Clear,5.737757795894672,0,1033,18.94473567141498,64.03425674362994,High
76,12,2,0,Arterial,2,Clear,5.927810357133097,0,692,64.17762460491753,20.59083376378363,Medium
17,15,2,0,Highway,5,Clear,9.414563827385805,0,643,43.528682312735256,24.771797530426326,Medium
39,2,2,0,Highway,5,Clear,5.579290903027806,0,582,41.93447366377846,24.31493829356803,Medium
9,0,2,0,Arterial,2,Fog,0.8495012277392391,1,351,10.861956697436845,64.60624603906368,Low
99,8,1,0,Arterial,3,Clear,9.977600253108267,0,626,31.1668856117011,29.64903187775892,Medium
77,8,6,1,Highway,4,Clear,7.880092580453933,0,1335,48.865168816665275,40.862913420378156,High
79,21,6,1,Local,1,Clear,7.929096085797329,1,635,28.057134159191577,47.888408120590455,Medium
82,16,4,0,Arterial,3,Rain,4.551485290137064,0,435,23.12306448235561,34.73009897064198,Low
115,23,6,1,Arterial,3,Clear,7.621598182444787,0,173,60.708421683142326,13.79442486943154,Low
97,1,4,0,Local,1,Fog,1.5400786771742818,0,495,21.97371995565775,40.50181505362622,Low
6,8,1,0,Highway,5,Clear,7.1123327815039215,0,1183,44.87271642231873,36.54213396565369,High
91,23,6,1,Arterial,3,Rain,3.4980162663855507,0,204,43.579339433097076,18.116647655793976,Low
23,18,4,0,Local,1,Clear,9.36224219221695,0,966,32.79106086045517,40.86752936536826,High
59,12,2,0,Arterial,2,Rain,4.346453643175961,0,584,41.05585531807611,28.37322124307966,Medium
91,4,0,0,Local,2,Clear,6.309876320695967,0,408,65.41408013809036,17.097958237136424,Low
98,8,6,1,Arterial,3,Rain,2.2055310965761046,0,1427,11.622166849159193,136.67172888444827,High
46,12,5,1,Arterial,3,Clear,7.981053499280888,0,630,51.820922019978575,25.330648070038286,Medium
38,0,5,1,Highway,5,Clear,6.3925453280317255,0,670,34.75783515744879,27.042409038850995,Medium
14,14,4,0,Local,1,Clear,9.465684627302963,0,421,39.62302654591008,16.46963443903312,Low
100,3,0,0,Local,2,Rain,3.425837146494776,0,249,56.96048778361218,20.80466939644429,Low
117,3,5,1,Local,2,Clear,8.395599612473173,0,606,45.28592024229377,27.240382981213568,Medium
72,19,6,1,Arterial,3,Clear,9.851498480261226,0,823,33.77221899787804,34.25787271149969,Medium
62,9,0,0,Highway,4,Clear,6.439252342496349,0,1317,13.731513741003884,104.2536135219158,High
35,5,1,0,Highway,4,Clear,9.075851765927716,0,359,62.628046104750034,15.213608824213484,Low
19,23,3,0,Local,2,Clear,8.392223199223789,0,190,57.70595041254303,10.760478524307878,Low
30,11,4,0,Highway,4,Clear,6.315959153320185,0,695,52.10422910440317,24.00224551911763,Medium
78,19,1,0,Highway,4,Clear,6.592036401223337,0,1126,29.277601741515223,49.156577796629875,High
84,15,1,0,Arterial,3,Clear,7.443128332516926,0,419,37.027543422112494,22.048213159670684,Low
113,2,0,0,Arterial,2,Clear,8.958216682672575,0,744,51.3407899634034,24.165880810651938,Medium
25,13,4,0,Arterial,2,Clear,9.36111134602649,0,522,23.876534349437172,31.75243476819984,Medium
40,0,1,0,Arterial,3,Clear,8.16973521875753,0,481,53.38071576705822,20.582157949783863,Low
88,9,2,0,Arterial,2,Clear,8.60788186112165,0,724,64.36047765796904,21.55765264643507,Medium
14,14,1,0,Local,1,Clear,6.319247688074862,0,171,67.30590105491001,12.937983030972354,Low
26,6,2,0,Highway,5,Rain,2.580846590253521,0,388,48.84922078120933,21.846120432568483,Low
102,3,3,0,Highway,5,Clear,8.02489906495805,0,779,36.468971259852324,33.65677717800989,Medium
87,13,2,0,Arterial,2,Rain,2.5908019136856915,0,132,18.17413361993822,23.068086868845104,Low
22,23,2,0,Local,2,Clear,9.750934858011998,1,193,55.384126748778684,28.899197224505784,Low
48,15,0,0,Highway,5,Rain,2.3068751680576876,0,626,53.513313215015316,26.329805576881444,Medium
83,13,1,0,Highway,4,Clear,8.972310097298227,0,207,50.76738719853559,14.347821503216087,Low
110,2,3,0,Arterial,2,Clear,7.6280638340368245,1,415,36.067314534028284,37.77777310045412,Low
51,16,1,0,Arterial,3,Clear,9.664683581682528,0,124,55.50745122426151,13.988012628125094,Low
3,20,6,1,Local,2,Rain,2.1145478186549207,0,583,42.837166937858996,27.19251798317911,Medium
42,13,6,1,Local,2,Clear,7.730773128852789,0,148,29.726279234251123,14.147485670174463,Low
19,17,2,0,Arterial,2,Clear,5.125775010299259,0,795,64.02173395710267,21.17670945997229,Medium
73,2,5,1,Arterial,2,Clear,5.986967962690571,0,515,58.72611138077595,17.103386991023804,Medium
28,21,2,0,Highway,4,Fog,1.9634399245887115,0,171,29.873750488289375,22.99431200845348,Low
84,18,1,0,Arterial,3,Rain,4.609179517859127,1,869,9.74099154909942,120.49949130106963,Medium
45,2,3,0,Arterial,2,Clear,9.100863287120482,0,192,49.82686249379695,13.21412793366113,Low
71,11,5,1,Highway,4,Rain,2.4682942245069635,0,534,27.03660929449655,33.034419614934194,Medium
78,21,3,0,Highway,5,Clear,7.805935997541971,0,577,40.3930785306412,24.28228755119752,Medium
63,4,0,0,Local,1,Rain,4.089509864862645,0,212,44.21969662790104,20.876923606777854,Low
73,9,2,0,Arterial,3,Clear,8.782662322510305,0,874,38.08859277516207,31.67350421019647,Medium
119,8,2,0,Arterial,3,Clear,5.251016941077023,0,1216,47.58775692238563,35.50236148777417,High
19,0,6,1,Highway,5,Clear,5.882312953607784,1,399,7.979682846842433,72.97961897399725,Low
47,12,0,0,Arterial,3,Fog,1.569865162834138,0,105,20.691544216847397,19.92050835527805,Low
116,2,6,1,Local,2,Rain,2.660532241571229,0,695,31.384256929693926,36.13836446280677,Medium
14,18,1,0,Highway,4,Rain,3.8103612735347867,0,888,25.61314843100415,46.638295486818315,Medium
38,10,2,0,Arterial,3,Clear,8.639292519331267,0,156,59.15085133227467,17.743582199584303,Low
53,15,1,0,Highway,5,Clear,6.221764463852937,0,423,36.048407389518026,24.19827949449223,Low
61,5,3,0,Arterial,3,Clear,6.961431312357688,0,702,20.44138650884466,43.56217707567844,Medium
36,23,5,1,Local,2,Rain,3.936505678486368,0,653,47.15600050537796,28.693300654718726,Medium
40,2,5,1,Arterial,2,Fog,1.192274292643615,0,656,28.903214100852622,39.84114600950156,Medium
81,18,5,1,Local,1,Clear,9.464595035825187,0,906,18.674927130380592,60.47151321112539,High
30,5,6,1,Local,1,Clear,9.91613641715295,0,628,65.22110237012856,20.8064795536625,Medium
9,7,4,0,Local,1,Rain,4.914711138565749,0,893,49.345380233827214,31.97393233009981,Medium
64,21,0,0,Local,2,Clear,7.525352399193203,0,326,31.60809053702125,20.250795596024982,Low
33,12,5,1,Highway,5,Clear,8.409378425165995,0,262,65.09711055347746,14.4055923207273,Low
52,11,2,0,Local,2,Clear,8.340156237110111,0,407,48.87413402037899,22.37962773580676,Low
89,9,0,0,Highway,4,Clear,7.6197293133793815,0,879,27.340536460365367,43.27351415176239,Medium
14,2,3,0,Highway,5,Rain,2.5883938878759647,0,451,30.648968295496545,29.95745976334018,Low
75,3,3,0,Highway,4,Rain,2.295105104260604,0,747,53.28466774216598,29.81275843305702,Medium
53,0,6,1,Highway,5,Clear,9.98229213126023,0,381,39.07544813820069,22.16747579596126,Low
99,12,3,0,Arterial,3,Clear,5.24498651723453,0,612,28.443403798314925,28.33462089803212,Medium
105,23,3,0,Arterial,2,Clear,7.2160781088370936,0,542,42.50734925377138,24.65093028331842,Medium
59,3,4,0,Highway,5,Rain,4.005971120505837,0,744,35.863387237067535,33.354692740440015,Medium
